X,Time1-30m-5aA-s2,Time1-30m-1aA-s2,Time1-30m-3aA-s2,Time1-30m-4aA-s2,Time1-30m-2aA-s2,Time2-4h-2bA-s2,Time2-4h-3bA-s2,Time2-4h-1bA-s2,Time3-8h-1aA-s2,Time3-8h-2aA-s2,Time3-8h-3aA-s2,Time4-24hf-2aA-s2,Time4-24hf-3aA-s2,Time4-24hf-1aA-s2,Time5-72h-3aA-s2,Time5-72h-1aA-s2,Time5-72h-2aA-s2,Time6-21d-1bA-s2,Time6-21d-2aA-s2,Time6-21d-3aA-s2
S69316_s_at,8.099990597,9.729378481,9.017562731,7.88388009000122,8.84531383,11.0285598924747,8.175971285,9.98507186094962,8.18312685311136,8.062946616238,7.74750661156434,8.768752663,8.93449833,8.76938568196121,8.92419084331191,9.359081587,8.866725019,8.733653649,7.8349686513749,8.347432781
S69874_s_at,8.269277482,8.843960996,9.815447208,7.57650427148293,8.522861843,8.63722953019546,8.425897844,8.28296548410995,10.2051591270039,10.119812074927,9.79383461876799,9.449524368,10.46153305,9.9447196811479,12.9011002664713,11.65922108,11.04757629,8.503949231,7.87162390083918,9.225808211
S71021_s_at,7.693127599,10.89562178,10.67988622,7.80643907813396,10.77719694,8.13241652465138,11.07659447,8.36567219004542,11.3696120542997,11.4124487696979,11.5517276825158,10.30810344,10.54915319,10.8493142068503,11.8143352315891,12.08911863,10.95451902,10.97128561,9.55100427565317,11.60900284
S75019_g_at,8.727572705,9.251333031,8.713040156,8.77777769391303,8.740127871,8.20099957117509,8.489785309,8.13803101497,9.31730163747724,9.18442157893469,9.33548136943799,8.530341841,8.309344759,8.54770656975617,9.62824290430107,10.26102493,8.732795949,8.756059772,9.30335098173497,8.996529617
S78218_g_at,8.522010869,9.931677861,8.410744701,7.67436381925938,8.10096054,9.79781314318014,8.199803977,7.69992170298148,7.68613706621809,8.27799455449408,8.88729781712456,7.719898475,8.090698626,7.58758414752792,7.93140884443653,8.050150252,7.764882347,8.550889035,8.51434819747525,8.475638905
S81497_s_at,7.646013659,7.701176687,7.587091446,7.82061263279217,7.586461374,7.74896873253286,7.593169157,7.71739932993657,7.6685945819253,7.60834454098015,7.60460109766736,7.52782814,7.540054831,7.5371221375365,7.71376856365064,8.509194406,7.559227226,7.697282116,8.57676219613207,7.705523354
S82649_s_at,7.726967179,9.465210373,8.827170193,7.58899746984052,8.032315633,10.9848427304157,10.91303041,11.5962971643693,10.953605529486,9.18318410403485,7.72060200376085,8.06424897,9.720908025,8.18677667949952,7.6577151884592,8.190188066,7.661749764,7.513272187,7.60669819292484,8.080518943
S85184_at,8.33405806,7.927602636,7.697047846,7.99000000622169,7.61067519,7.90636114031708,7.618144111,8.03493108881342,9.1841697880889,8.54938125819607,8.97752542213884,7.607301085,7.74797534,7.77275843450812,8.32491532541303,7.745650277,7.632150195,7.606900434,7.71529584201549,7.631103001
S85184_g_at,8.358974923,8.275220764,8.161471243,7.71054175030792,8.122045337,9.02359031269309,8.112369886,9.91133616737572,9.06391545864868,8.89087955381608,9.1629454059325,8.065992952,8.207826776,8.16857005079079,8.89398382958957,8.178678647,8.103127426,8.140915787,7.65589730034795,8.078580793
S94371_at,7.865219131,7.920786339,7.667563705,7.95373655403187,7.664695934,7.81480936375543,7.673998862,7.91089580781166,7.89785046494325,7.87538599145818,8.01277277348977,7.652265586,7.655177653,7.6080746521161,7.63526965954211,7.904396091,7.669688501,7.860422246,7.98115530868939,7.701110519
U00926_at,7.526816005,8.617500801,8.647374655,7.57051270875573,8.098464759,7.7997026215632,9.350089183,7.60575681675857,7.63728647089995,7.66782412772453,7.67338411427735,8.790460384,8.510655883,8.38767606352862,8.94131483916921,10.25807382,8.575893486,8.052115118,7.57912739714077,9.50342837
U01227_s_at,7.71672577,8.156752014,7.99762897,7.69393916415163,8.371006463,7.77958382575339,8.191572949,7.6101917612789,7.63405802564513,7.62253520408231,7.71829253057875,7.949239508,8.119850668,7.90974378725326,8.13901514552343,8.988423291,7.973124912,8.797145956,11.045550369598,8.093781233
U02096_at,7.616922886,8.043458482,7.89483669,7.64555834550689,7.791847379,7.89637225610074,7.561234431,7.70368144714322,7.58237999349438,7.54600219259167,7.55635939271558,8.225035392,7.538959557,7.52846829715181,10.5375834007046,11.49275976,9.968936448,8.447815025,9.03426791063647,8.762925135
U02506UTR#1_s_at,9.197572481,10.21233437,9.963977476,9.12489384844074,10.09837834,7.57243992857456,9.187721361,7.54215681210023,7.50364668671891,7.50327389948955,7.75864300305928,10.12114892,10.51840671,9.72544117463722,9.96372999866786,9.83904003,10.28737905,11.29104703,9.26455723873649,9.981173199
U04998_at,8.445919931,8.711701374,7.980631483,7.82274396471734,8.108307549,8.36433986728844,7.483138052,7.74963219979267,7.77809666482652,7.67347914474029,7.63979406787572,7.560354366,7.624909,7.56947410977141,7.69356085723372,7.741202522,7.781809259,7.606945833,7.73727503922307,7.571575023
U05784_s_at,8.070900454,10.62624921,9.845001091,8.05057346485418,10.32297926,11.3992979085691,10.43576204,8.5477076290466,8.72678283147813,8.70065393136798,9.00727431629632,9.270860634,9.733103885,9.56075168417196,8.96729561555328,9.645598818,8.864971938,9.934477611,7.48514620105475,10.83896688
U21871_at,7.797545006,11.29961952,9.94438545,7.45357320967165,9.672285321,11.6281643709466,10.47205094,11.5818202587668,7.72568705888334,7.81911543524305,7.6460713553744,7.911514788,9.175291417,7.92260320266605,7.85520769768877,8.032582282,7.914595838,7.882938208,7.47334409172142,9.471545639
U26310_at,8.604430189,8.516858104,8.53706943,8.49708492135909,8.310068902,7.60357913876305,7.817253413,7.71334504488887,8.28395836095606,9.11826776916388,9.2049855915729,8.944805576,8.765013611,9.00084434713645,8.90415550072427,7.947175601,9.163953283,8.63338487,7.57843616115979,7.91792015
U26541_at,8.096737146,9.354732446,9.943798101,8.08353257770423,9.856600995,8.71558548505413,9.402978581,7.53827803088679,7.86912119616934,8.22628589361927,8.3179453636823,9.036940519,9.109457538,9.33728096577932,9.09734919311842,9.998812159,8.555872005,8.219120954,7.52818107797192,10.16094699
U30381_at,7.658203633,9.409714137,7.955455209,7.58835967519891,8.613214512,10.6189141209792,8.505733466,8.11586836506535,7.57268087348622,7.54663686930173,7.55562285369105,7.732450187,7.723590129,7.74953650030379,7.51304441283902,7.850306759,7.668938456,9.013979519,8.42226118429562,9.227451533
U34843_g_at,7.93383572,9.399271294,8.174580759,7.58019496026413,8.343108759,7.96112275033518,7.686832773,7.6319804238118,7.54874098945609,7.53277486940165,7.55516616006051,7.983232198,8.156136335,7.87548485097917,7.64789485041622,8.550071845,7.866210498,8.660589404,7.60186717811259,8.774521624
U49099_at,8.536596847,8.999016158,8.298342241,9.17977241035597,9.073294703,9.97565558992537,7.856428929,10.4516340497536,8.95058219337136,9.57082530071065,9.55843285050874,8.317018902,8.084720296,8.42760174024492,8.23467125543224,7.712778898,8.268007069,8.783641603,8.43035423097207,8.253357005
U50185_at,7.67973166,7.661849486,7.643157449,7.66025174719938,7.696955742,7.7565355737377,7.858500433,7.74238862943143,7.5717921019095,7.59302297312967,7.56298257415231,8.187553722,7.872753593,8.02502807789085,7.67970606290892,7.73392891,8.014017508,8.386870199,8.00875825117333,7.952753895
U54632_g_at,8.700196443,9.130044618,9.510122981,8.91624801170309,9.047850623,7.57153181324061,9.546974361,8.44136766125187,10.2405449050909,9.81711207254373,10.4362709798839,8.933317069,9.17860921,9.22394840467502,10.0300890792261,9.256401186,9.083269461,9.372269018,7.82454462902917,9.974343013
U62897_at,7.533900738,7.444506247,7.716435866,7.53438707065548,7.458065495,7.58182779475152,7.659307169,7.60623819206557,7.51013297130068,7.49097276741855,7.48273018396641,7.568097126,7.574146479,7.50680950212509,7.5342607649908,7.476253709,7.552840943,7.979809031,7.54357697416727,7.754097336
U73525_at,8.275034181,9.843596685,9.912947041,7.72128546998523,9.418178846,7.52347638093953,9.890287074,7.51389466769368,7.67898686124762,7.88153522838006,7.77425354901085,9.688515335,9.575548973,9.27119628937457,9.66075203722285,9.415391473,9.33555992,10.37212939,7.49786504280314,10.09014403
U77777_s_at,8.131220651,7.745471807,7.637821116,7.87482441653528,7.639541668,9.01618614124665,7.604063017,10.0817056578533,8.36346542632477,7.96916452487912,8.37413184085745,7.645736859,7.590633456,7.6701245251238,8.35539669220882,8.515256454,7.765263395,7.707320984,9.51788319159579,7.922750254
U77829mRNA_i_at,7.522088396,8.820269843,8.143947842,7.54420825899209,9.993559771,9.34398530219183,9.317255223,8.42138873785505,7.55355575467188,7.56675207028104,7.54105268559135,8.949650196,8.960651281,9.43204402619919,9.57705589085331,10.78475328,8.847495737,8.825271122,8.60477617322156,9.417469856
U77931_at,7.635929083,7.76294251,9.357767162,7.61912585771283,8.556819669,10.1591404840652,9.801006848,10.4369798054371,7.43396927978422,7.38504875402412,7.40384398806083,7.671672458,8.585232692,7.50552752549577,7.58881804994716,7.371817893,7.521255251,10.39457708,7.63617325311531,8.924013754
U83119_f_at,8.84124101,10.79974281,10.12786585,10.1800606038792,10.6952322,8.66129801018139,9.030589715,9.90495226562075,11.0115875102157,11.250247263456,11.417807172684,9.818290638,9.85512368,10.2173408138213,10.2540228704953,7.60012067,9.87917836,10.77187171,7.5879922863071,10.57549063
U88324_at,7.501481494,9.604345609,11.76975142,10.3487826327139,10.35221874,11.1155620387811,10.09279137,7.55896614881594,11.9037195565023,11.4827393487625,12.1513024574504,10.45447282,10.26180242,10.7647037051805,10.2825743657109,10.12395116,10.3748825,10.92312763,12.0241804820357,10.75029517
U88324_g_at,8.502606559,8.791878045,,11.333545949283,10.80069313,11.1437162324656,10.60795613,10.7704430310251,12.6351611807338,12.286026062548,NA,11.79814928,11.49638082,12.0902666521359,11.5998830936717,11.64296431,11.67247508,10.96474723,12.1108533758525,10.76929327
U92081mRNA_s_at,9.086313711,8.904729958,8.889865442,9.08052609207557,8.824294281,11.023053211839,8.79144608,10.6061283747435,11.2107200006476,10.7366266813129,10.7442090936283,9.292177277,9.616188499,9.66997454013908,10.2579533239902,10.58254719,9.462556106,8.637521043,8.96746164729846,8.925223722
V01217_at,7.288887551,11.89006465,11.32294953,7.41584944385869,11.14728105,12.282718556167,11.29738232,11.9698028190351,11.537028424714,11.4827795428978,11.7611213542399,10.91740428,11.57414758,10.8846815741263,12.1517425268253,12.1469505,11.88325013,11.50999627,11.61324440204,11.58844741
X02341cds_at,7.622430585,7.90965635,7.827367316,7.66221208516561,7.64904209,7.67622066605513,7.730641195,7.70322208209125,7.61081941398682,7.57524189669696,7.56418248949102,7.664420035,7.606048372,7.54616786575672,7.53705644037016,7.556894709,7.572251522,7.733261157,7.74896604304901,8.085658999
X02918_g_at,7.84078732,8.11271989,8.737921111,7.81292123022943,8.14217372,10.9285034461888,8.6303226,10.0150950277011,10.5941956770912,9.7355179648483,9.72617672895941,9.166708044,9.384807782,9.73495673221919,9.89785050904731,9.91197379,9.716098587,8.211206604,7.54621325391684,8.856079867
X05472cds#2_at,9.449953251,11.17499522,11.08196605,10.9010341786139,11.26209178,8.88057427961203,8.064568001,NA,11.3536584320278,11.9286615443927,12.1046907553951,10.6707433,10.80204835,10.6590322697627,11.2966422273109,7.455283446,10.80431905,,7.39228635946581,9.510507495
X06769cds_g_at,9.760994807,12.26731334,11.74219943,11.2246166220174,11.66843059,11.0201766819853,12.63356424,12.2723790232574,9.3186318701508,8.23545580174722,8.11223558979151,8.911060353,10.6084506,8.77644085637072,9.24872539900874,10.49634525,9.467388704,9.201076328,7.49444192142519,7.285725001
X07729exon#5_s_at,8.036174632,11.67293642,11.08193405,8.79375177117615,10.75561961,11.0979859645329,10.90253085,11.0871332375972,11.6552232808279,11.5194422599692,11.7310046523262,10.16363604,9.985488242,9.39146562371525,9.8051216527312,11.43713404,10.06412201,11.11082549,11.2824541268556,11.83387677
X13044_at,7.814743606,7.955764659,8.222477099,7.85053853404929,8.091118415,10.2463071603525,8.280182879,8.97170961042461,9.74897496044663,9.66513033633824,9.78494999963051,8.315095968,8.335712806,8.64858187717087,10.2318949434769,10.26126068,8.626341768,8.543286694,11.4921979182439,10.19561795
X14848cds#12_at,7.887339781,8.717130948,8.144367048,9.34801447985298,8.580896714,7.81884899493578,7.617430259,10.5241261520959,9.92031172243035,10.0424154215449,9.9136963199054,8.168316315,8.071250184,8.3132388144139,8.6077074428016,7.719401906,8.10397948,8.686149365,7.73477874305574,7.636424098
X16145_at,8.006620623,8.556602498,7.912935313,7.73344231358362,8.295167922,7.74023486180333,7.854917631,7.92806492752749,7.58675480356711,7.63601220062554,7.69139034687087,7.82271389,7.849699499,7.85620917588134,8.96087129298235,10.27630926,8.109030378,8.902562989,7.81289995866036,8.928300574
X17053cds_s_at,7.955435602,7.907981479,7.974030769,8.00061865790386,8.042319821,11.9480734867667,8.820282738,12.023989573838,11.8050393693502,11.6298898469783,11.7354449631632,8.742706732,11.02309326,9.55756316863549,10.2587983691565,9.809491485,8.93743102,8.171928531,7.94430426648833,7.652139511
X17682_s_at,7.533435899,7.436360652,7.404458644,7.5448946790926,7.429558315,7.59045534972829,7.608770342,7.58091896656993,7.51791502725629,7.49446331720755,7.49241575535739,7.38160091,7.501041764,7.48336231963831,7.45735078798629,7.457266264,7.427269406,7.578029105,7.59150544443974,7.746331868
X52625_at,7.635214365,11.15855105,9.615515555,7.54197616075666,9.693905409,11.4105966401339,10.40032118,11.1796731875921,7.55772354242564,7.53710815615551,7.5821223169005,7.398814401,8.048177908,7.49476883089821,7.44871162818085,7.491497677,7.386929774,9.857469646,7.52392729935125,7.472004351
X53363cds_s_at,7.530717205,7.398072672,9.067563177,7.5905779428318,7.492172164,7.75594944067058,7.644852355,7.61065576930365,9.58351525775259,9.06303135962679,9.45798939747045,8.681184679,8.248381762,7.95204737186274,10.1066587703246,7.523425099,8.979801214,7.648185697,7.54022879445362,9.403368074
X53377cds_s_at,7.60591721,10.93218285,10.49474936,7.52646343245985,11.08987231,11.3185633797612,10.97179726,11.5591804493954,7.59254341647795,8.39848888262827,7.97162532215341,8.537256967,9.700929585,7.88646727909675,10.5577368011463,11.4959396,9.581245591,11.24090407,11.1673379328672,11.38453898
X53378cds_s_at,7.646769817,10.57585808,10.50894776,7.49291288903677,10.48039885,11.3707842180399,10.38918912,11.3639454434354,7.74586824644904,8.37476692005987,8.68767513337412,9.318770645,10.3501398,9.65588633750036,11.0338576247826,11.67187737,9.717351051,10.69712009,9.72933949509088,11.09399853
X53944_at,8.530076279,9.513362847,8.569591026,8.63607210563076,9.712950898,8.8450880233634,9.411428145,7.52564153524612,7.73663643621901,7.82697762318898,7.76797660920848,9.896656214,9.947785108,8.88060427919258,8.65567145516343,8.974315647,9.575080408,10.53362472,9.59249574592078,9.300850093
X54510_g_at,7.881508189,10.53863588,9.36825786,7.54461959811513,9.11824788,7.55495639368069,7.975583577,7.59500934879064,7.53887080450029,7.71961997047123,7.54802062725807,8.865707373,9.149541163,7.74023636555403,7.9789240726304,8.186458037,7.986012119,7.699770325,7.53513135368566,7.40417553
X56596_at,8.13011513,8.027055787,7.790574095,8.74367499126212,7.747671215,7.81786482427111,7.815767133,8.43614481887523,9.47957543404069,8.80988801979498,9.1173383559444,7.873113429,7.690292661,8.15997340958568,8.69002952917587,7.793827511,7.968801463,7.874701181,7.91719546313639,7.864481281
X57432cds_s_at,7.329050498,9.196251354,10.3972564,7.45554806452081,10.57058333,12.0783842449515,11.70230876,11.1719573198223,8.11717211201751,9.48206161846336,8.05022152873136,9.399169393,10.3741658,9.10029381221871,12.2271544150987,12.32904028,10.52393698,11.0900249,NA,11.90544204
X58200mRNA_at,7.554678593,10.60891774,10.24706463,7.56619263326974,10.35773164,11.2916229868173,10.11311994,11.0635584181272,7.62537223297948,9.00257621857833,7.57341632064947,9.30021597,10.02565518,9.27192892717749,10.9196557843436,11.38974337,10.12534131,10.46316209,10.3541457582725,10.56102839
X59677mRNA_s_at,7.863055391,10.50286736,10.71118325,7.54242320481643,9.847789835,7.52765348183971,8.911737678,7.79548948346326,11.6592081345059,11.6297100638233,11.5263408215261,11.39402898,10.98573198,11.4512933669079,10.9858825429886,9.068918456,11.22441928,10.11085845,7.59973019761052,9.38416131
X61381cds_s_at,7.776806279,8.262915209,8.234442555,7.72672572308356,8.223282614,11.7186700318469,9.133579485,11.6948196388854,11.0536089462984,10.5748236648344,10.8562015306416,9.401952105,9.904196199,9.59248894536558,9.91036301706564,10.02169701,8.777534515,9.229385107,11.4030316678785,9.67926641
X62322_at,7.605718922,8.007524617,8.434200653,7.61217552526915,8.130564494,7.7375933409363,8.302152382,7.56941705699971,7.60340810107978,7.70752981280592,7.56439275935125,8.436560644,8.369207267,8.72580442175196,10.7163591728056,10.87087157,10.12609612,7.752104886,7.68080170184843,9.41419822
X62322_g_at,7.634603797,8.569030766,8.681573262,7.56449595095391,8.584486244,9.97035173878061,8.563109753,7.65503794967524,7.57189002091959,7.51389385023838,7.57512485062527,8.596972331,9.393389554,9.08546932889668,11.8254378091374,11.63613651,11.35145986,8.952495899,7.70087959430715,10.44435631
X62951mRNA_s_at,7.803597607,7.984729738,7.70338744,9.34358834428009,7.857819903,9.48201569953247,7.675805798,10.7411991371567,9.03074401480105,8.47464857656358,8.87159372973697,7.853853355,7.842756294,8.16488320162383,7.81875424743729,7.894042401,7.82212288,8.609286124,9.60410485196999,7.74029892
X62952_at,9.113473719,8.916875905,9.133726801,7.58809687560392,8.475241337,9.74702898073144,8.457387189,7.71333607397396,10.4084549804934,9.94670757891715,10.4986984971526,9.90051643,10.49890329,10.3321998689748,NA,12.33643324,11.61883478,9.107151001,10.8059281843183,10.67502202
X63594cds_g_at,8.615797463,9.242082147,8.682414707,9.87095901721023,9.484252874,11.4708633200584,9.923081122,11.6143315549185,10.91147720609,9.63392737916778,10.2364309280202,8.163788553,8.191480376,8.39325338917648,8.56870793783303,9.914575052,8.184926086,8.355895076,8.94720373820611,7.898011796
X71127_at,8.413994219,8.896164696,9.302451218,7.82583565873128,9.080434118,11.2680838001106,9.213581019,10.434095406231,10.1022703051027,9.68364328404289,10.1438437162319,9.724022349,10.28762198,10.6914967654724,11.8872018823833,12.30630735,11.93691314,8.739390351,9.33497874065969,10.41824143
X71127_g_at,7.974248928,7.96268529,8.331079737,7.66997853484906,8.229356531,10.5883708195283,8.525766274,8.79146848096972,8.30077030892872,8.29702012239646,9.07141896648086,8.267044651,8.634136181,8.78735081198267,10.8254451373312,11.5621938,10.43951794,8.202973702,10.0802532929949,9.526975534
X73371_at,8.049357372,7.776120729,7.741873995,7.83706900041278,7.686168234,10.9279497621961,7.682067769,10.3650260370905,10.4276178977291,9.89481756281153,10.1187896393486,8.00287746,8.157635216,8.41442807198095,8.95303439874717,9.695685142,8.366259642,7.627370423,9.06160494279333,7.940364782
X76489cds_at,7.531391464,7.534815,8.842335177,7.58908161551098,7.491202791,7.53234381414503,7.446781454,7.66914862708399,9.44534773010525,9.78797623528872,9.36496972447677,8.077500032,8.467724325,7.6259702590374,10.3966537667082,10.01678928,9.576808374,8.159644765,7.5440621899771,9.275016493
X76489cds_g_at,7.644288111,8.350661654,8.761432593,7.65690572210874,7.747351576,10.2032350569376,8.005130925,8.64781047750402,10.2845072455018,9.46537315230437,9.77333995822774,8.336151815,8.635972644,8.55082259544503,10.6930046452547,11.06831586,9.909099679,9.35839167,7.82773164759226,9.856148288
X76985_at,7.898683266,7.745981353,8.097753037,7.57663124311539,7.596436238,7.57658591012368,8.057510235,7.57170897380539,7.5917339895785,7.58277371535877,7.58561084773531,7.95352235,7.731326981,7.56262807120806,8.78811674773673,9.066272466,8.397633298,7.484987493,7.59539272793943,8.114090276
X78167_at,7.497136353,10.53784935,10.13273844,7.51908859686632,10.39142805,11.4210656344945,10.79656905,11.0939007592635,8.72897390974104,9.10187081948748,9.07379930100049,9.577428715,10.07948666,9.84151855922498,11.2180223489601,11.64014633,10.33108494,10.9020284,10.3688119904039,10.87181166
X82396_at,7.604903593,9.476344931,9.229701866,7.52185080987042,8.389415208,10.4942828560119,8.355303762,7.66205392152921,7.65100193458312,7.67070895010732,7.80949406723938,8.863092422,9.4529674,8.73745543871428,11.2923776782732,11.05018178,10.35393355,8.440573653,7.57812783214369,10.02208923
X89697cds_at,8.184799178,8.146134769,7.98289891,8.33210571302494,8.258538947,7.62460818771818,7.957330653,7.753226872033,9.20539246431722,9.0584796233061,9.2697980739013,8.184132641,8.022160066,8.18318988902411,8.35474574167385,8.563266321,8.260514116,7.996383975,7.86648254882416,7.899197841
X91810_at,7.793309632,7.661894009,7.686576717,7.92138984698683,7.614360809,8.12734482097722,7.65288445,8.50885137368719,9.62185115150417,8.86047438297579,9.2638501847069,7.830494478,7.861439609,8.22742572010241,7.82045665038823,7.661511788,7.754935662,7.88526399,7.82333878262902,7.743055717
X92097_at,7.537109518,7.488742457,7.947599531,7.56682390765539,7.51339325,8.41198299917017,7.516073343,7.59540928541165,7.5835372254973,7.56205775925566,7.5535991504382,7.707844213,7.87514324,7.90865254485862,8.16383305371819,7.505861547,7.900679901,7.495350488,7.57673975663023,8.170908253
X93352_at,7.460545259,10.04947044,10.7095571,7.47474933380407,9.415359678,11.4984799757977,10.68964057,8.862532173458,10.2037326579941,10.9666928487012,10.9014622845683,10.06591246,10.64219086,10.2900168843018,12.0477507398559,12.06590929,11.2225513,9.13253326,8.3575055104226,10.78620435
X96437mRNA_g_at,8.000960181,8.41287714,8.247984825,9.18973047596144,8.351288508,11.1173715429618,8.837663493,11.2521623480865,9.66732158538996,9.44547710404263,9.71319835613442,7.983758968,8.224667272,8.17609002829955,8.56533151774234,8.169259855,8.010405897,7.941926683,8.39956870835324,7.754640512
Y00497_s_at,7.71227915,7.695749641,8.00092949,7.73090707892181,7.721880383,11.0857571721296,8.166966364,9.91868255766335,10.907249776021,9.92535396155811,10.4637613610275,7.826849264,8.289044346,7.99685512262199,8.11255244694482,7.992198402,7.974957259,7.727251618,7.87817555329889,8.117306038
Y12178_at,8.526915075,7.718065884,7.580883106,7.96567775096079,7.843051455,7.9123401504683,7.629497164,7.81325665242654,8.74803807250858,8.08985630733643,8.56109417423836,7.633971019,7.563292234,7.67982011465942,7.83099585839032,7.681598537,7.665166213,7.676632962,7.94282828316567,7.558652884
Y13714_at,7.650068907,7.744228745,8.990939934,7.52392398672845,7.601664475,7.52371343886211,7.259408062,7.52309126990495,7.51429344200781,7.50047838505264,7.48910466181979,8.934020046,8.483626869,8.79569279273473,9.96872346426696,7.577471741,9.140668545,7.556514272,11.0884356838613,10.34088586
Z75029_s_at,8.00655467,8.164361824,7.858759853,8.54812391662927,7.869499396,NA,10.23269741,NA,11.7190277354246,9.36646288594292,10.0574844833731,7.695149934,10.03802706,11.4589973779802,7.99634647989993,8.140725454,7.856419635,8.092127236,8.08652642173958,7.762696786
Z78279_at,8.242724204,7.967074385,8.121274351,8.25899496531174,8.053580709,7.73384076100237,7.645253488,7.99501135145724,8.51776373565924,8.30574920211514,8.40102123319064,8.203341065,8.566183487,8.27390157483052,8.68370590381889,8.978940181,8.301369997,8.35909848,8.73403648333044,8.326882531
