"JMR-RatInj30m-5aA-s2"	"JMR-RatInj30m-1aA-s2"	"JMR-RatInj30m-3aA-s2"	"JMR-RatInj30m-4aA-s2"	"JMR-RatInj30m-2aA-s2"	"JMR-RatInj4h-2bA-s2"	"JMR-RatInj4h-3bA-s2"	"JMR-RatInj4h-1bA-s2"	"JMR-RatInj8h-1aA-s2"	"JMR-RatInj8h-2aA-s2"	"JMR-RatInj8h-3aA-s2"	"JMR-RatInj24hf-2aA-s2"	"JMR-RatInj24hf-3aA-s2"	"JMR-RatInj24hf-1aA-s2"	"JMR-RatInj72h-3aA-s2"	"JMR-RatInj72h-1aA-s2"	"JMR-RatInj72h-2aA-s2"	"JMR-RatInj21d-1bA-s2"	"JMR-RatInj21d-2aA-s2"	"JMR-RatInj21d-3aA-s2"
"AF087037_g_at"	12.308799012561	12.3096401789608	12.3095420394254	12.3091543395356	12.309227112671	12.3092819013944	12.3092814524782	12.3093037284587	12.3092867972687	12.3091817855358	12.309266564373	12.3083717223105	12.3087392308094	12.308888253052	12.3089341079735	12.3092163503275	12.3084875066246	12.3091968039601	12.3092748265983	12.3092632592309
"AF087431_at"	12.3028657287608	12.3033110905703	12.303468388056	12.3033257357182	12.3034950250968	12.3033211968657	12.303373793938	12.3033341598969	12.3035190247554	12.3035862847188	12.3035220465289	12.3034348563623	12.30335113696	12.3033542109319	12.3039586883937	12.3034645751734	12.3034667345974	12.30335017172	12.3034746553252	12.303422883593
"AF087431_g_at"	12.2953175878449	12.295854300064	12.2956327805658	12.2958584329351	12.295707628983	12.295755810919	12.2955525345603	12.2959611091989	12.2959942064199	12.296012045965	12.2961007569369	12.2958328346661	12.2963630070217	12.2956960683801	12.2966580158602	12.2961829913736	12.2965261751953	12.2960435940468	12.2962166055238	12.2961010364278
"AF087437UTR#1_s_at"	12.2918527989158	12.2925590637121	12.2929094684162	12.2921444786999	12.2924923480096	12.2926084179567	12.2922230919316	12.292675735917	12.2928296649279	12.2926572986135	12.2928422040603	12.2922686202129	12.2934415753666	12.2924182556868	12.2948738399729	12.2931730373923	12.2937440226396	12.292931848999	12.292697925928	12.292730116477
"AF087697_at"	12.304922567409	12.3051777160104	12.3047380912789	12.3052681789046	12.3051058723188	12.305306574986	12.3053501689739	12.3052971217998	12.3054630978306	12.3052821384385	12.3054057178573	12.3049277697468	12.3050036644908	12.3050850936455	12.3051534358602	12.3052760265406	12.3050027717888	12.3052973902878	12.3054619943226	12.3053660268934
"AF087944mRNA_s_at"	12.3054910439238	12.3058640500358	12.305531613128	12.3058649555374	12.3061184904712	12.3060612927631	12.3059952906576	12.3060218124363	12.3060354162642	12.3058030729998	12.3060338441538	12.3054307292468	12.3061409370557	12.305725429954	12.3070707440672	12.3060359571757	12.3059141989451	12.3060330809541	12.3060490026106	12.3058955388141
"AF089817_i_at"	12.3088658465784	12.2902781856406	12.2885896254653	12.301734382444	12.2918381934349	12.2900088670349	12.2911720111247	12.2904237882129	12.2900140084682	12.2900049563921	12.2900547977256	12.289874561065	12.2899904253528	12.2898265811196	12.2900684619259	12.2900855332332	12.2899688422426	12.2908611594837	12.2911255513837	12.290443741546
"AF089839_at"	12.2965098217243	12.297620152983	12.2971015509096	12.297726757228	12.2973436783975	12.2981879920459	12.2981883241179	12.2982806835984	12.2980194927865	12.2977101631021	12.2979727574234	12.2969570783137	12.2967877404718	12.29722795715	12.2968974609015	12.2974516309711	12.297014655289	12.2980675848963	12.2983443183902	12.2983673520969
"AF090113_g_at"	12.2969005212397	12.2973269578877	12.2973481002131	12.2972894867898	12.2972779883232	12.2973069589117	12.2974827338463	12.2974635836178	12.2973821772567	12.2973591415088	12.2973772208463	12.2969879186703	12.2970404637141	12.2971108879305	12.2971966823929	12.2974003417374	12.2970715768935	12.2975437142117	12.2975876847863	12.2974447023412
"AF090133_at"	12.2937243685585	12.2945778547145	12.2946928316247	12.2944976774398	12.2945915406787	12.2947307161141	12.2951779341467	12.2948653410695	12.2946536124976	12.2946131519848	12.2945560598516	12.294010155386	12.2934972191039	12.2940709614702	12.2934805943321	12.2946674848346	12.2937102389205	12.294624925411	12.2949275293001	12.2948946147519
"AF090134_at"	12.3019454406587	12.3024653507517	12.3023094674776	12.3022324923091	12.3022396809641	12.3024698607136	12.3025570417515	12.3026214354106	12.302375391996	12.3023337884934	12.3022206045024	12.3018282028453	12.3017278496131	12.3018882739413	12.3019196312909	12.302455668812	12.3017502195905	12.3025106542763	12.302673241374	12.3025542098507
"AF090134_g_at"	12.3082829669356	12.308463976172	12.3084020911653	12.3084441162931	12.308433975365	12.3084672087832	12.3085382306563	12.308481079565	12.308447058044	12.3084600728055	12.3084387787634	12.3081032045403	12.3079372883025	12.3081779007384	12.3084249731382	12.3084588027602	12.3081889792649	12.3084868337567	12.3084929504919	12.3084735062403
"AF090135_at"	12.3084755999712	12.3087307961865	12.3086755666319	12.3087023125342	12.3086115358274	12.3087571417772	12.308772977049	12.3088201800074	12.3087109295464	12.3087072997051	12.3086797550131	12.3084528803432	12.308397365996	12.3085143784976	12.3084736238404	12.3086717189722	12.3084198669369	12.3087712666125	12.3088359176967	12.3087614156388
"AF090306_s_at"	12.2920551882741	12.2941746065004	12.2939798645591	12.2925618564315	12.2932305836898	12.2936101672073	12.2936463174298	12.2935613670825	12.2934241708385	12.2932473480786	12.2933071712707	12.2924761046411	12.2935316592058	12.2928393531864	12.2934995967521	12.2934087162869	12.2928900507163	12.2934908199816	12.2933608180266	12.2934417574548
"AF090867_at"	12.3049786407884	12.3055508990775	12.3056630326527	12.3054660688258	12.3053537671239	12.3055497719236	12.3055178588681	12.3055395499805	12.3055912340438	12.3055694870655	12.3055599307515	12.3055774833789	12.3054536414725	12.3056886724852	12.3056828371108	12.3058689360528	12.3059289050412	12.3055122937279	12.3056253400898	12.3056218766759
"AF090867_g_at"	12.2967819550513	12.2977606996468	12.2979798480468	12.2975356768217	12.2975960178695	12.2976876943477	12.297754918816	12.2976309532588	12.2979310893577	12.2978441854763	12.2977996693404	12.2973654004596	12.2973569684246	12.2974038651836	12.2982211935978	12.2983921254379	12.2981764342623	12.2976780972705	12.2979048841588	12.2978298624833
"AF091247_s_at"	12.2996983188261	12.3001068384112	12.3001184591613	12.300188798797	12.2999462975599	12.3003277992082	12.3002002283475	12.3003853818942	12.3004675502945	12.3004263403375	12.3003249979918	12.3003678677415	12.2996852345458	12.3005979369891	12.3001425835162	12.3002267394902	12.3002084854536	12.300289480533	12.3003079914949	12.3003351879653
"AF091561_at"	12.3032751933975	12.3033795163543	12.3035099598338	12.303419540446	12.3033129127707	12.3034060563228	12.3032456440496	12.3034557343606	12.3035079444578	12.3035829620926	12.3034899188443	12.3034752285087	12.3033647544756	12.3032742474357	12.303541555612	12.3034387481274	12.3036023427635	12.3034827289893	12.3033988450712	12.3034132158791
"AF091563_i_at"	12.3024631460959	12.3030157823572	12.3032108550164	12.3029938137602	12.3029764974702	12.302954219933	12.3028490920381	12.303003031456	12.3030823669307	12.3030564630289	12.303054291829	12.3031216146705	12.3033494817916	12.3029084257752	12.30325112645	12.3027291523811	12.3028809769085	12.3033022954865	12.303008855801	12.303003973581
"AF091569_s_at"	12.3022640057883	12.3021252611935	12.3023801126821	12.3023299528656	12.3022868174834	12.3019352449462	12.3019878035386	12.3021578370559	12.3023840767714	12.3024272436455	12.3024112110884	12.3028809602166	12.3024175221109	12.3026037486305	12.3024326277329	12.3021781751566	12.303006355973	12.302339195342	12.3023314842326	12.3021012104494
"AF091570_s_at"	12.2777302517017	12.2693130796502	12.2713247944526	12.2745976326949	12.2705409479941	12.2689606116602	12.2689736974543	12.2700446579121	12.2702751843043	12.2704687162364	12.2706157489184	12.2723545439962	12.2739418833571	12.2712885560162	12.2705885424938	12.2683627877015	12.2727232458261	12.2713150960786	12.2696435069129	12.269908447723
"AF091573_f_at"	12.307743671611	12.3078184316981	12.3075780740587	12.3077983050662	12.3078072590574	12.3077954290148	12.3077665734629	12.3078571105257	12.3079239499077	12.3079106724312	12.3080312120996	12.3076929776075	12.3078220660345	12.3078224441729	12.308122237669	12.3077814921723	12.3080006742813	12.3080309161439	12.3079321255799	12.3078728321634
"AF091578_g_at"	12.3036830448437	12.3039114254746	12.3034959497061	12.3038556067386	12.3040298501534	12.303958960619	12.3038506139835	12.3040918166714	12.3038979974199	12.3038013258179	12.3039535073686	12.3035377099524	12.3036466658364	12.3037550684699	12.3038046044226	12.303975153615	12.3039253376238	12.3041756412964	12.3041131351064	12.3039706750436
"AF091834_at"	12.2861415940884	12.2881843810525	12.2868221124005	12.2881848602913	12.2875945969174	12.2891345122902	12.2891480596398	12.2894123056687	12.2888231705277	12.2881964514877	12.2889062884167	12.2865572373735	12.2853772838399	12.2873482226771	12.2867189563196	12.2877216330597	12.2866310934441	12.2889753673552	12.2894648677807	12.2897134209646
"AF092450_at"	12.2970772188995	12.2985345541734	12.2993119604295	12.2985600135972	12.2983698664034	12.2988316177565	12.298894794095	12.2988732293141	12.2991339938845	12.2989118773485	12.2992006593492	12.2985374979061	12.2984254283087	12.2985220472072	12.2982877788847	12.2985034691567	12.298350369428	12.2987858425433	12.2990620080441	12.2991336572886
"AF092523_s_at"	12.304902389273	12.305052400445	12.3052218479749	12.3051722264313	12.3051728591322	12.3051580775877	12.3052649870834	12.3051938391111	12.3052579774515	12.3053152965848	12.3052597302844	12.3056364255472	12.3054187184172	12.3053767949763	12.3053570419268	12.305243519641	12.3055609531768	12.3052207452916	12.3052626891677	12.3052365089826
"AF093139_s_at"	12.286779427835	12.2887412140044	12.2884739971617	12.2877760116528	12.288332951414	12.2888338319938	12.2887932902257	12.2884894881887	12.2886247282425	12.2881700085492	12.2883254134889	12.2878056364072	12.2874307395939	12.2876607085707	12.28810915795	12.2888921065421	12.2876803641361	12.2884078300725	12.2889751528438	12.289261713189
"AF093267_s_at"	12.303289831612	12.3038776885825	12.3036276403953	12.3037427404544	12.3036693144411	12.3039339792429	12.303841504059	12.3041836532096	12.3038119412827	12.3036931991452	12.3037788084825	12.3029201700286	12.302903396561	12.3030944240146	12.3032183862088	12.3036165607588	12.3028987484082	12.3039948326036	12.3039621244658	12.3040085847688
"AF093268_s_at"	12.2976705656986	12.2983279664377	12.298018178376	12.298130475565	12.2981135539827	12.2983413962841	12.2982775850283	12.298515802126	12.2984065238955	12.2982501359537	12.298240016299	12.2974904153132	12.2969646488312	12.2976776569543	12.2970991258523	12.2981766350599	12.29712397786	12.2983501035311	12.2985562492933	12.2986758877684
"AF093773_s_at"	12.1804634881567	12.1846932763677	12.1835865311663	12.1808004945804	12.1827589340548	12.1836915999869	12.1831880911158	12.1831104542349	12.1818489755766	12.1820707530563	12.1818434104282	12.1796995825569	12.1816198458846	12.1783578274189	12.1796533463367	12.1825865281792	12.1795942426355	12.1832625556935	12.1821781458828	12.1826516764286
"AF095576_at"	12.3066210541737	12.3068434328694	12.3070173085972	12.3068210904448	12.3067979288947	12.3070011210469	12.3069120453758	12.3069466653184	12.3069618669438	12.3069305752832	12.306972981026	12.3066431213693	12.3070059540782	12.3067736286734	12.3074671507252	12.3069214838285	12.3069772574612	12.3068950691857	12.3069210823825	12.3069013554827
"AF095741_at"	12.3018134251626	12.3028663970802	12.3031626522201	12.3025817936873	12.302657017465	12.3030280083824	12.3026271935664	12.3029184359507	12.3028471274616	12.3028048085005	12.3027494106168	12.3028012178279	12.3027274303655	12.3025583036908	12.3029641837144	12.3028985742248	12.302933773849	12.3030074347003	12.3029279926287	12.3027965130503
"AF095741_g_at"	12.2928511288757	12.2943696524357	12.2959292830454	12.293993894656	12.2940747233165	12.2944961261419	12.2940171659756	12.2944075914641	12.2944439291729	12.2943837835901	12.294447670694	12.2935944425694	12.2929687619868	12.2938338788213	12.2945313418612	12.2950490770109	12.2936737991052	12.2947397033197	12.2946678653442	12.2946248436453
"AF095927_at"	12.3049389325544	12.3053452896635	12.3055159194803	12.3052531940822	12.3051446735935	12.305232703968	12.3051252095915	12.3051920643728	12.3053271864609	12.3053937243178	12.3053168992887	12.3051441190069	12.3049033070895	12.3051150477491	12.305488228662	12.3053623038653	12.3051620642213	12.3052550239643	12.3052922208048	12.3052822306979
"AF095927_g_at"	12.3012221418214	12.3022381757662	12.3022230522454	12.3018984631812	12.3020893581495	12.3022492294107	12.3021699916137	12.3022218187845	12.3022359765182	12.3021717066643	12.3023570082256	12.301608211242	12.3015596999987	12.3017782742097	12.302331206406	12.3025891942673	12.3018407464898	12.3022270616195	12.3022682647261	12.3023100976069
"AF096269_at"	12.2996904156404	12.3000180289962	12.3007765780143	12.3003865753834	12.3002880143287	12.3003433873563	12.3001814483451	12.3003612429255	12.3008092107267	12.3007666911296	12.3010127230804	12.3006398041215	12.3005699354025	12.30056050855	12.3011438045702	12.300551900714	12.3007087222755	12.3003544659077	12.3004555111693	12.3004325221845
"AF096291_at"	12.3002046426035	12.3005881275711	12.3010149006149	12.3008273454298	12.3006613963774	12.3008114193159	12.3008264489585	12.3007764649284	12.3014003838257	12.301380663296	12.3011221416057	12.3012429306197	12.3021066057978	12.3015134710608	12.3011234081359	12.3009280714392	12.3016534007793	12.300725181002	12.3009762078829	12.300829034988
"AF096835_at"	12.3098750451293	12.3099616265793	12.3100198443738	12.3099702947499	12.3099531496813	12.3099672343952	12.3099322525355	12.3099809989572	12.3099932857132	12.3100129647438	12.31003452285	12.3097046418182	12.3095766913161	12.3098316271963	12.309969326338	12.3099268967168	12.3097749742792	12.3100207944999	12.3100132071793	12.3099536017315
"AF096835_g_at"	12.3071224152529	12.3073513976179	12.3073031348746	12.3072270889517	12.3072083148771	12.3074328310321	12.3072727362774	12.3073891190896	12.3073551350771	12.3073415084781	12.307400998437	12.3069484582648	12.3069198637113	12.3071355827035	12.3072245198941	12.3072472489765	12.307027037978	12.3073945305788	12.3073423023838	12.3074110564894
"AF097593_at"	12.303848545824	12.3039104950311	12.3038961047671	12.304083819102	12.3040337597181	12.3041358673513	12.3041746273375	12.3040898729905	12.3043827522128	12.3042754439995	12.3044800098466	12.3041589881007	12.304283755059	12.3043817892039	12.3045924166412	12.3041541476733	12.3044387062721	12.304155426109	12.304166889438	12.304170394348
"AF097593_g_at"	12.3057985521387	12.3063511113832	12.3060335543372	12.30614963508	12.3060547259823	12.3063537720196	12.3063533198397	12.3063130906907	12.3063714778796	12.3063305838683	12.3064574543365	12.3057534378271	12.3058020675864	12.3061438177125	12.306437362378	12.3063156214375	12.3060176047886	12.3063669338263	12.3064425676461	12.3064639832333
"AF098301_at"	12.294067730497	12.2946532803154	12.2935631929923	12.2944561087239	12.2945447014477	12.2947437892673	12.2946688745669	12.2947671202585	12.2946579153031	12.2945966992264	12.2946437069046	12.2937806533457	12.2935782546577	12.2939652703091	12.2945344380788	12.2952313210147	12.2939343577856	12.2947808260756	12.2948675255886	12.2948745941149
"AF099093_at"	12.3036187010431	12.30389448672	12.3036233803448	12.3038320025367	12.3037200912633	12.3039593885718	12.3039176726287	12.3041586641967	12.3038270609044	12.3036939385133	12.3038432497291	12.3029383941646	12.3030111889428	12.3033101026344	12.3034140595139	12.3038146820752	12.3031550768098	12.3040678005033	12.3039804085999	12.3039682875643
"AF099093_g_at"	12.3051780762977	12.3057232966376	12.3052744126003	12.3056068344416	12.3055137803609	12.3059406321069	12.3057822686936	12.3060359205309	12.3057244285665	12.3055675458314	12.3057435698693	12.3048685673059	12.3048583389587	12.3051799368718	12.3052035240512	12.3056785858926	12.3050395078161	12.3058404967902	12.3058090233673	12.3058330218811
"AF100421_at"	12.3021636259357	12.3027999185017	12.3026390821297	12.3024337389106	12.3026429803851	12.3027134200321	12.3026611945972	12.3028203887565	12.302651389127	12.3025734146156	12.3025919931185	12.3019223335363	12.3021395941188	12.3023827231837	12.3023501825552	12.3027350990448	12.3021601784144	12.3027292714292	12.3028120923488	12.3027978869745
"AF100470_at"	12.3102497742255	12.3104364796348	12.3103837306367	12.3103613211953	12.310331204177	12.3104019983365	12.3103853307057	12.3104724439815	12.3103819123505	12.3103275790513	12.3103597445064	12.3098152510192	12.3097900103316	12.3100392160545	12.310169056647	12.3103663390523	12.3098874931499	12.3104590254297	12.3104157813863	12.310423318759
"AF100470_g_at"	12.2995869288987	12.300204332091	12.3003917968232	12.3001860136081	12.3002026860024	12.3007321132654	12.3005915197125	12.300887858378	12.3004769580272	12.3002660433703	12.3004032106799	12.2994248738188	12.2997308314479	12.2999278563985	12.3005938514775	12.3002830446147	12.2998267054499	12.3005764573593	12.3006327670985	12.3004354130793
"AF102552_s_at"	12.2912441677632	12.2917758647731	12.2909369576326	12.2917451808812	12.2917198674047	12.2920308171226	12.2922254064024	12.292329281968	12.2920015096373	12.2917402215348	12.2920224202429	12.2909784311531	12.2905696463856	12.2912071885557	12.2911245640793	12.2918576733298	12.2908067070023	12.2920561238905	12.2921049179353	12.2921662631305
